"LEEFTIJDCAT4P","GESLACHT","roker","zware_drinker","obesitas","bewegen_3cat","moeite_rondkomen_2cat","UITSPRAAKBUURT3_CAT","LFT0109","langdurig_ziek_numeriek","ethniciteit_numeriek","gehuwd_numeriek","gescheiden_numeriek","verweduwd_numeriek","nooit_gehuwd_numeriek","beperkt_degelijks_leven_numeriek","ernstig_beperkt_dagelijks_leven_numeriek","niet_beperkt_dagelijks_leven_numeriek","opleiding_hoog_numeriek","opleiding_laag_numeriek","opleiding_middel_numeriek","inkomen_kwint1_numeriek","inkomen_kwint2_numeriek","inkomen_kwint3_numeriek","inkomen_kwint4_numeriek","inkomen_kwint5_numeriek","niet_stedelijk_buurt_numeriek","stedelijk_buurt_numeriek","Freq","perc","MHI5_voorspeld","MHI5_voorspeld_absoluut"
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Neutraal",70,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0,1,0,0,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.666666666666667,3,3.68089126647199e-05,-0.741674349009039,65.8944936695766
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Ja",67.7666666666667,0.466666666666667,0.0666666666666667,0.266666666666667,0.3,0.433333333333333,0,0.3,0.666666666666667,0.0333333333333333,0.1,0.733333333333333,0.166666666666667,0.366666666666667,0.466666666666667,0.0666666666666667,0.1,0,0.4,0.6,30,0.000368089126647199,-0.642804450179777,67.4762141156767
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Nee",68.6666666666667,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0,0,0.666666666666667,0.333333333333333,3,3.68089126647199e-05,-0.582455614681858,68.441674666721
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",69.8,0,0,0.2,0.2,0.4,0.2,0,1,0,0.2,0.6,0.2,0,0.4,0.4,0,0.2,0.6,0.4,5,6.13481877745331e-05,-0.393467447002501,71.465106999808
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",69.4318181818182,0.409090909090909,0.0454545454545455,0.590909090909091,0.181818181818182,0.204545454545455,0.0227272727272727,0.227272727272727,0.681818181818182,0.0909090909090909,0.0681818181818182,0.75,0.181818181818182,0.181818181818182,0.431818181818182,0.204545454545455,0.136363636363636,0.0454545454545455,0.613636363636364,0.386363636363636,44,0.000539864052415892,-0.18047205754366,74.872606819484
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",67.2,0.6,0,0.4,0.6,0,0,0.2,0.4,0.4,0,1,0,0.2,0.2,0.2,0.4,0,0.2,0.8,5,6.13481877745331e-05,-0.62560182255966,67.7514217183503
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Ja (enige of grote moeite)","Neutraal",65,0,0.5,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,2.45392751098133e-05,-1.12032092826857,59.8369064428019
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Ja (enige of grote moeite)","Ja",68.7777777777778,0.333333333333333,0.111111111111111,0.611111111111111,0.333333333333333,0.0555555555555556,0,0.0555555555555556,0.777777777777778,0.166666666666667,0.0555555555555556,0.944444444444444,0,0.444444444444444,0.388888888888889,0.111111111111111,0.0555555555555556,0,0.611111111111111,0.388888888888889,18,0.000220853475988319,-0.742403269432572,65.8828324020813
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Ja (enige of grote moeite)","Nee",70,0.5,0,0.5,0.5,0,0,0,0.5,0.5,0,1,0,0,0,0.5,0.5,0,1,0,2,2.45392751098133e-05,-1.06974252461824,60.6460596444551
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",68.4,0.55,0.05,0.75,0.1,0.15,0,0.55,0.4,0.05,0.25,0.45,0.3,0.15,0.25,0.25,0.25,0.1,0.6,0.4,20,0.000245392751098133,0.0833418867246872,79.0931017785833
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",68.5,0.5,0,0.5,0.5,0,0,0.5,0.5,0,0,1,0,0,0.5,0.5,0,0,0.5,0.5,2,2.45392751098133e-05,-0.193160474949359,74.6696175429004
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Ja (enige of grote moeite)","Neutraal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Ja (enige of grote moeite)","Ja",69.2,0.4,0.2,0.8,0.2,0,0,0.2,0.8,0,0.2,0.8,0,0.2,0.6,0.2,0,0,0.8,0.2,5,6.13481877745331e-05,-0.484569260358702,70.0076603697559
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Ja (enige of grote moeite)","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",68.1052631578947,0.421052631578947,0.105263157894737,0.631578947368421,0.105263157894737,0.263157894736842,0,0.473684210526316,0.526315789473684,0,0.105263157894737,0.578947368421053,0.315789473684211,0.263157894736842,0.210526315789474,0.157894736842105,0.263157894736842,0.105263157894737,0.684210526315789,0.315789473684211,19,0.000233123113543226,0.0180622899842626,78.0487589189248
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",66,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1.22696375549066e-05,-0.586639624180689,68.3747388910264
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Ja (enige of grote moeite)","Neutraal",66,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1.22696375549066e-05,-0.836327718118504,64.3802292576019
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Ja (enige of grote moeite)","Ja",66.8333333333333,0.833333333333333,0,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667,0.333333333333333,0.666666666666667,0.166666666666667,0,0.166666666666667,0,0.5,0.5,6,7.36178253294398e-05,-0.6138213614901,67.9398855112626
"65-74","Vrouw","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Ja (enige of grote moeite)","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Ja","Nee","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",66,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1.22696375549066e-05,-0.353008260309638,72.1123729885716
"65-74","Vrouw","Roker","Ja","Nee","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",69.6842105263158,0.526315789473684,0,0.578947368421053,0.105263157894737,0.263157894736842,0.0526315789473684,0.578947368421053,0.421052631578947,0,0.157894736842105,0.526315789473684,0.315789473684211,0,0.263157894736842,0.210526315789474,0.368421052631579,0.157894736842105,0.789473684210526,0.210526315789474,19,0.000233123113543226,-0.046993209834237,77.0080011613804
"65-74","Vrouw","Roker","Ja","Nee","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",67.6666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.666666666666667,0,0.333333333333333,0.666666666666667,0.333333333333333,3,3.68089126647199e-05,-0.402168694607386,71.325904457819
"65-74","Vrouw","Roker","Ja","Nee","0 - 4.5 uur","Ja (enige of grote moeite)","Neutraal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Ja","Nee","0 - 4.5 uur","Ja (enige of grote moeite)","Ja",69.2857142857143,0.571428571428571,0.142857142857143,0.285714285714286,0.428571428571429,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0,0,0.571428571428571,0.428571428571429,0.285714285714286,0.571428571428571,0.142857142857143,0,0,0.571428571428571,0.428571428571429,7,8.58874628843464e-05,-0.715087667252791,66.3198273517769
"65-74","Vrouw","Roker","Ja","Nee","0 - 4.5 uur","Ja (enige of grote moeite)","Nee",69,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,1,0,0.5,0.5,0,0,0,1,0,2,2.45392751098133e-05,-1.23880011667087,57.9414766208609
"65-74","Vrouw","Roker","Ja","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",65,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1.22696375549066e-05,-0.434808605537883,70.8037312272506
"65-74","Vrouw","Roker","Ja","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",68.1470588235294,0.735294117647059,0.0588235294117647,0.617647058823529,0.147058823529412,0.176470588235294,0.0588235294117647,0.647058823529412,0.323529411764706,0.0294117647058824,0.176470588235294,0.588235294117647,0.235294117647059,0.117647058823529,0.147058823529412,0.352941176470588,0.235294117647059,0.147058823529412,0.676470588235294,0.323529411764706,34,0.000417167676866825,-0.0148780596895032,77.5217792699352
"65-74","Vrouw","Roker","Ja","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",70.3333333333333,0.333333333333333,0,0,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667,0.333333333333333,0.666666666666667,0,0,0,0,1,3,3.68089126647199e-05,-0.608700028679404,68.0218165834481
"65-74","Vrouw","Roker","Ja","Nee","10+ uur","Ja (enige of grote moeite)","Neutraal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Ja","Nee","10+ uur","Ja (enige of grote moeite)","Ja",70.6666666666667,1,0,0.333333333333333,0.666666666666667,0,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0,0,0,1,3,3.68089126647199e-05,-0.452867788736727,70.514820450121
"65-74","Vrouw","Roker","Ja","Nee","10+ uur","Ja (enige of grote moeite)","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Ja","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",68.75,0.5,0,0.25,0.5,0.25,0,0.25,0.75,0,0.25,0.5,0.25,0.25,0.5,0,0,0.25,0.25,0.75,4,4.90785502196265e-05,-0.362923250570408,71.9537529939722
"65-74","Vrouw","Roker","Ja","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",69,0.647058823529412,0.0588235294117647,0.352941176470588,0.235294117647059,0.352941176470588,0.0588235294117647,0.352941176470588,0.588235294117647,0.0588235294117647,0.235294117647059,0.764705882352941,0,0.0588235294117647,0.588235294117647,0.0588235294117647,0,0.294117647058824,0.647058823529412,0.352941176470588,17,0.000208583838433413,-0.212650231105373,74.357820462429
"65-74","Vrouw","Roker","Ja","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Ja","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Neutraal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Ja","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Ja",66.2,0.4,0.2,0.8,0,0,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.6,0.2,0,0.2,0,0.6,0.4,5,6.13481877745331e-05,-1.00779555543907,61.637087134974
"65-74","Vrouw","Roker","Ja","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Nee",73,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1.22696375549066e-05,-0.450401942146737,70.5542690589951
"65-74","Vrouw","Roker","Ja","Ja","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Ja","Ja","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",68.3333333333333,0.333333333333333,0.333333333333333,1,0,0,0,0.333333333333333,0.666666666666667,0,0,1,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0.333333333333333,3,3.68089126647199e-05,-0.151403817026935,75.3376404738307
"65-74","Vrouw","Roker","Ja","Ja","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",65,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1.22696375549066e-05,-0.371938728949964,71.8095233886709
"65-74","Vrouw","Roker","Ja","Ja","0 - 4.5 uur","Ja (enige of grote moeite)","Neutraal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Ja","Ja","0 - 4.5 uur","Ja (enige of grote moeite)","Ja",67.5,0.5,0,1,0,0,0,0,1,0,0.5,0.5,0,0,0.5,0.5,0,0,1,0,2,2.45392751098133e-05,-0.641652863223527,67.4946372015272
"65-74","Vrouw","Roker","Ja","Ja","0 - 4.5 uur","Ja (enige of grote moeite)","Nee",73,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1.22696375549066e-05,-1.14645552723524,59.4188051801759
"65-74","Vrouw","Roker","Ja","Ja","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Ja","Ja","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",70.5,0.5,0,1,0,0,0,0.5,0.5,0,0,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5,2,2.45392751098133e-05,0.100715250359847,79.3710408156882
"65-74","Vrouw","Roker","Ja","Ja","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Ja","Ja","10+ uur","Ja (enige of grote moeite)","Neutraal",67,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1.22696375549066e-05,-0.552549756277641,68.9201085303766
"65-74","Vrouw","Roker","Ja","Ja","10+ uur","Ja (enige of grote moeite)","Ja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Ja","Ja","10+ uur","Ja (enige of grote moeite)","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Ja","Ja","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",69,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1.22696375549066e-05,-0.369656048325303,71.8460417087936
"65-74","Vrouw","Roker","Ja","Ja","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",71,0.5,0,0.5,0.5,0,0,0.5,0,0.5,0.5,0.5,0,0.5,0,0,0.5,0,0.5,0.5,2,2.45392751098133e-05,-0.248357840044629,73.7865702051783
"65-74","Vrouw","Roker","Ja","Ja","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Ja","Ja","4.5 - 10 uur","Ja (enige of grote moeite)","Neutraal",65,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1.22696375549066e-05,-0.992049464017144,61.8889930744271
"65-74","Vrouw","Roker","Ja","Ja","4.5 - 10 uur","Ja (enige of grote moeite)","Ja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Vrouw","Roker","Ja","Ja","4.5 - 10 uur","Ja (enige of grote moeite)","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",80.5,0.405797101449275,0.0652173913043478,0.681159420289855,0.036231884057971,0.246376811594203,0.036231884057971,0.369565217391304,0.478260869565217,0.152173913043478,0.27536231884058,0.521739130434783,0.202898550724638,0.115942028985507,0.340579710144928,0.304347826086957,0.144927536231884,0.0942028985507246,0.58695652173913,0.41304347826087,138,0.00169320998257711,-0.109101154161995,76.0143983907525
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",81.4940102681118,0.483171705647461,0.0370792926411865,0.744438106103822,0.0376497432972048,0.18311466058186,0.0347974900171135,0.406160867084997,0.486023958927553,0.10781517398745,0.272104962920707,0.494010268111808,0.233884768967484,0.0975470621791215,0.366229321163719,0.245864232743868,0.185396463205933,0.104962920707359,0.737022247575585,0.262977752424415,1753,0.0215086746337513,0.111957938891365,79.5509013245995
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",81.0789473684211,0.421052631578947,0.0657894736842105,0.618421052631579,0.0921052631578947,0.210526315789474,0.0789473684210526,0.210526315789474,0.644736842105263,0.144736842105263,0.328947368421053,0.460526315789474,0.210526315789474,0.0657894736842105,0.263157894736842,0.355263157894737,0.276315789473684,0.0394736842105263,0.578947368421053,0.421052631578947,76,0.000932492454172904,-0.246665588521577,73.8136428417001
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","0 - 4.5 uur","Ja (enige of grote moeite)","Neutraal",80.5454545454545,0.0909090909090909,0,0.727272727272727,0.0454545454545455,0.181818181818182,0.0454545454545455,0,0.409090909090909,0.590909090909091,0.0909090909090909,0.681818181818182,0.227272727272727,0.136363636363636,0.545454545454545,0.272727272727273,0,0.0454545454545455,0.409090909090909,0.590909090909091,22,0.000269932026207946,-0.915993863256065,63.1057304251143
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","0 - 4.5 uur","Ja (enige of grote moeite)","Ja",80.5531914893617,0.290780141843972,0.0921985815602837,0.702127659574468,0.0851063829787234,0.170212765957447,0.0425531914893617,0.234042553191489,0.588652482269504,0.177304964539007,0.134751773049645,0.645390070921986,0.219858156028369,0.226950354609929,0.517730496453901,0.163120567375887,0.0780141843971631,0.0141843971631206,0.702127659574468,0.297872340425532,141,0.00173001889524183,-0.415103134475789,71.1189793143632
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","0 - 4.5 uur","Ja (enige of grote moeite)","Nee",79.0769230769231,0.153846153846154,0.0769230769230769,0.538461538461538,0.230769230769231,0.230769230769231,0,0,0.769230769230769,0.230769230769231,0.307692307692308,0.538461538461538,0.153846153846154,0.153846153846154,0.615384615384615,0.153846153846154,0,0.0769230769230769,0.384615384615385,0.615384615384615,13,0.000159505288213786,-0.814537418096873,64.7288304342895
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",79.2616822429907,0.495327102803738,0.0186915887850467,0.775700934579439,0.0560747663551402,0.149532710280374,0.0186915887850467,0.532710280373832,0.429906542056075,0.0373831775700935,0.280373831775701,0.392523364485981,0.327102803738318,0.0841121495327103,0.308411214953271,0.289719626168224,0.196261682242991,0.121495327102804,0.598130841121495,0.401869158878505,107,0.00131285121837501,0.114176925679818,79.5864006708563
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",79.2577798420808,0.631676730143985,0.0283325592196935,0.760334417092429,0.0487691593125871,0.171853228053878,0.0190431955411054,0.623316302833256,0.35624709707385,0.0204366000928936,0.329772410589875,0.411983279145379,0.258244310264747,0.0780306549001393,0.295401764979099,0.289828146771946,0.20157919182536,0.135160241523456,0.737575476079888,0.262424523920111,2153,0.026416529655714,0.308293062464355,82.6918702435549
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",78.758064516129,0.612903225806452,0.0806451612903226,0.725806451612903,0.032258064516129,0.209677419354839,0.032258064516129,0.661290322580645,0.338709677419355,0,0.209677419354839,0.387096774193548,0.403225806451613,0.0806451612903226,0.290322580645161,0.32258064516129,0.193548387096774,0.112903225806452,0.5,0.5,62,0.000760717528404211,0.0748026223750494,78.9564906443917
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Ja (enige of grote moeite)","Neutraal",76.8,0.3,0.3,0.5,0,0.4,0.1,0.5,0.5,0,0.2,0.6,0.2,0.3,0.2,0.5,0,0,0.7,0.3,10,0.000122696375549066,-0.411901413229721,71.1702004445311
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Ja (enige of grote moeite)","Ja",78.936170212766,0.546099290780142,0.049645390070922,0.780141843971631,0.0567375886524823,0.120567375886525,0.0425531914893617,0.425531914893617,0.517730496453901,0.0567375886524823,0.177304964539007,0.546099290780142,0.276595744680851,0.25531914893617,0.439716312056738,0.191489361702128,0.0709219858156028,0.0425531914893617,0.709219858156028,0.290780141843972,141,0.00173001889524183,-0.156147799553425,75.2617462507462
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Ja (enige of grote moeite)","Nee",78,0.2,0,0.4,0.2,0.2,0.2,0,0.6,0.4,0,0.4,0.6,0.6,0.2,0.2,0,0,0.6,0.4,5,6.13481877745331e-05,-0.904662701798654,63.2870063237192
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",79.4814814814815,0.45679012345679,0.0493827160493827,0.691358024691358,0.0493827160493827,0.209876543209877,0.0493827160493827,0.481481481481481,0.493827160493827,0.0246913580246914,0.320987654320988,0.320987654320988,0.358024691358025,0.0246913580246914,0.308641975308642,0.395061728395062,0.197530864197531,0.0740740740740741,0.592592592592593,0.407407407407407,81,0.000993840641947437,0.0831065266538206,79.0893364886346
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",79.9120157583716,0.569271175311884,0.0315167432698621,0.768877216021011,0.0420223243598161,0.167432698621142,0.0216677609980302,0.549573210768221,0.414970453053185,0.0354563361785949,0.346027577150361,0.41365725541694,0.240315167432699,0.0866710439921208,0.29021667760998,0.26854891661195,0.235062376887722,0.119500984898227,0.737360472751149,0.262639527248851,1523,0.0186866579961228,0.268170737610961,82.0499933698335
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",79.0217391304348,0.5,0.0434782608695652,0.804347826086957,0.0652173913043478,0.0869565217391304,0.0434782608695652,0.478260869565217,0.5,0.0217391304347826,0.282608695652174,0.41304347826087,0.304347826086957,0.130434782608696,0.391304347826087,0.326086956521739,0.0869565217391304,0.0652173913043478,0.673913043478261,0.326086956521739,46,0.000564403327525705,-0.00564001780991423,77.6695694456701
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Neutraal",81.8571428571429,0.428571428571429,0,0.428571428571429,0.285714285714286,0.285714285714286,0,0.285714285714286,0.714285714285714,0,0,0.714285714285714,0.285714285714286,0.428571428571429,0.571428571428571,0,0,0,0.285714285714286,0.714285714285714,7,8.58874628843464e-05,-0.404603694597097,71.2869493327952
"75+","Man","Rookt niet","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Ja",79.6091954022989,0.367816091954023,0.0804597701149425,0.781609195402299,0.0689655172413793,0.103448275862069,0.0459770114942529,0.298850574712644,0.620689655172414,0.0804597701149425,0.160919540229885,0.551724137931034,0.28735632183908,0.229885057471264,0.540229885057471,0.172413793103448,0.0459770114942529,0.0114942528735632,0.609195402298851,0.390804597701149,87,0.00106745846727688,-0.262567863446334,73.5592382788773
